Ship to ID,Sold to ID,R12 Segment (Ship to ID),R12 Segment (Sold to ID),R13-24 Segment (Sold to ID),R25 - 36 Segment (Sold to ID),Sales Rep Name,Fleet Size,R12 Wallet Size (Aftermarket),Ship to Name,Sold to Name,Address,City,Zip Code,County State,HYG Preferred Brand,New Equip R36 Revenue,Used Equip R36 Revenue,Parts Revenue R12,Service Revenue R12 (Includes GM),Parts & Service Revenue R12,Rental Revenue R12,Allied Equipment Revenue R12,Revenue Rolling 12 Months - Aftermarket,Revenue Rolling 13 - 24 Months - Aftermarket,Revenue Rolling 25 - 36 Months - Aftermarket,Revevnue Rolling 25 -36 Months - AftermarketR12 Aftermarket Revenue Change,Dealer Branch,Industry Segment,Industry Description
AD0005772,BP0002857,C2,C2,C1,C1,3-Territory,,,ZACHARY CONFECTIONS,ZACHARY CONFECTIONS,2130 W SR 28,FRANKFORT,46041,Clinton IN,,"$14,300 ",$0 ,$114 ,"$32,795 ","$32,909 ","$3,276 ",$0 ,"$36,185 ","$30,745 ","$17,111 ","$5,440 ",,,
AD0002952,BP0002857,D3,C2,C1,C1,3-Territory,,,ZACHARY CONFECTIONS,ZACHARY CONFECTIONS,PO BOX 219,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$698 ,$698 ,$0 ,$0 ,$698 ,$0 ,$100 ,$698 ,,,
AD0002960,BP0002865,D2,C2,D2,D2,3-Territory,,,COVESTRO LLC/USA,COVESTRO LLC/USA,3110 W SR 28,FRANKFORT,46041,Clinton IN,,$0 ,"$68,869 ",$0 ,"$8,622 ","$8,622 ",$0 ,$0 ,"$8,622 ","$8,710 ","$9,779 ",($88),,,
AD0005801,BP0002865,D3,C2,D2,D2,3-Territory,,,COVESTRO LLC/USA,COVESTRO LLC/USA,3110 W SR 28,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,"$6,277 ","$6,277 ",$0 ,$0 ,"$6,277 ","$1,424 ",$255 ,"$4,853 ",,,
AD0005837,BP0002879,D3,C2,C1,C1,3-Territory,,,HENRY POOR LUMBER COMPANY,HENRY POOR LUMBER CO,1729 WEST STATE RD 28,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,"$2,532 ","$2,532 ",$0 ,$0 ,"$2,532 ","$2,532 ","$2,532 ",$0 ,,,
AD0007591,BP0002304,D3,C3,A3,B3,2-Territory,,,STORAGE SOLUTIONS INC,STORAGE SOLUTIONS INC,323 S CLINTON CO RD 300 W,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$701 ,$0 ,$701 ,$749 ,$0 ,($48),,,
AD0007890,BP0002304,P,C3,A3,B3,2-Territory,,,FRITO LAY,STORAGE SOLUTIONS INC,2611 WEST COUNTY RD NS,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,471 ",$0 ,"($1,471)",,,
AD0005801,IB0000001,D3,C3,C3,C3,1-Territory,,,COVESTRO LLC/USA,"TYNAN EQUIPMENT COMPANY, INC.",3110 W SR 28,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,"$6,277 ","$6,277 ",$0 ,$0 ,"$6,277 ","$1,424 ",$255 ,"$4,853 ",,,
AD0000895,BP0000800,D3,D3,P,P,3-Territory,,,DAVID W TREES FARMS INC,DAVID W TREES FARMS INC,75 NORTH COUNTY RD 500,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$508 ,$0 ,$508 ,$0 ,$0 ,$508 ,$0 ,$0 ,$508 ,,,
AD0005314,BP0001434,D3,D3,D3,P,7-Territory,,,TRULAND,TRULAND,1985 W STATE RD 28,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,"$2,426 ","$2,426 ",$0 ,$0 ,"$2,426 ","$3,320 ",$0 ,($894),,,
AD0001721,BP0001626,D3,D3,D3,D3,3-Territory,,,WINSKI BROTHERS INC,WINSKI BROTHERS INC,751 W WASHINGTON ST,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$525 ,"$1,514 ","$2,039 ",$0 ,$0 ,"$2,039 ",$613 ,$153 ,"$1,426 ",,,
AD0005800,BP0002033,D3,D3,D3,P,3-Territory,,,FRITO LAY INC,FRITO LAY INC,165 S COUNTY RD 300 W,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,"$2,852 ","$2,852 ",$0 ,$0 ,"$2,852 ","$1,044 ",$0 ,"$1,808 ",,,
AD0007058,BP0002047,D3,D3,D3,D3,7-Territory,,,CONNOR CO,CONNOR CO,1599 MCKINLEY AVENUE,FRANKFORT,47933,Montgomery IN,,$0 ,$0 ,$0 ,$201 ,$201 ,$0 ,$0 ,$201 ,$0 ,$182 ,$201 ,,,
AD0002183,BP0002088,D3,D3,D3,D3,3-Territory,,,FOREST PRODUCTS,FOREST PRODUCTS,901 BLINN AVE,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,"$2,655 ","$2,655 ",$0 ,$0 ,"$2,655 ",$694 ,$636 ,"$1,960 ",,,
AD0002220,BP0002125,D3,D3,D2,P,3-Territory,,,NORTHSIDE MACHINE & TOOL,NORTHSIDE MACHINE & TOOL,1604 N COUNTY RD 0 EW,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$878 ,$0 ,$878 ,"$2,022 ",$0 ,"$2,901 ","$2,004 ",$0 ,$897 ,,,
AD0002226,BP0002131,D3,D3,D3,D3,3-Territory,,,1ST CLASS FUND RAISERS,1ST CLASS FUND RAISERS,2072 STATE RD 39,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,"$5,466 ","$5,466 ",$0 ,$0 ,"$5,466 ","$1,040 ","$1,045 ","$4,426 ",,,
AD0005331,BP0002611,D3,D3,P,P,3-Territory,,,ROBINSON WOOD SOLUTIONS,ROBINSON WOOD SOLUTIONS,510 W MORRISON ST,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,"$2,562 ","$2,562 ",$0 ,$0 ,"$2,562 ",$0 ,$0 ,"$2,562 ",,,
AD0002959,BP0002864,D3,D3,C3,C3,3-Territory,,,FEDERAL MOGUL,FEDERAL MOGUL,2845 W SR 28,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,"$3,566 ","$3,566 ",$0 ,$0 ,"$3,566 ","$45,228 ","$42,670 ","($41,662)",,,
AD0002978,BP0002883,D3,D3,D2,D2,3-Territory,,,WERNER & SON INC,WERNER & SON INC,953 MCKINLEY AVENUE,FRANKFORT,46041,Clinton IN,,$0 ,"$34,995 ",$0 ,"$4,375 ","$4,375 ",$0 ,$0 ,"$4,375 ","$1,494 ",$0 ,"$2,882 ",,,
AD0005843,BP0002883,P,D3,D2,D2,3-Territory,,,WERNER & SONS,WERNER & SON INC,1009 McKINLEY AVE,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,432 ",$0 ,,,
AD0002989,BP0002894,D3,D3,D3,P,3-Territory,,,JARMAN CONSTRUCTION & REPAIR,JARMAN CONSTRUCTION & REPAIR,4265 W CR 300 N,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$776 ,$776 ,$0 ,$0 ,$776 ,"$2,762 ",$0 ,"($1,986)",,,
AD0006785,BP0004173,P,D3,P,D1,1-Territory,,,CATALINA SNACKS INC,CATALINA SNACKS INC,3405 W STATE ROAD 28,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,156 ",$0 ,,,
AD0007154,BP0004374,D3,D3,D1,D1,7-Territory,,,VMI LLC,VMI LLC,901 WEST MORRISON STREET,FRANKFORT,46041,Clinton IN,,"$86,259 ",$0 ,$0 ,$143 ,$143 ,$0 ,$0 ,$143 ,"$1,691 ","$5,238 ","($1,548)",,,
AD0000724,BP0000629,P,P,P,P,3-Territory,,,BEARD MANAGEMENT CORP,BEARD MANAGEMENT CORP,4253 E COUNTY RD 800 N,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0007910,BP0000966,P,P,D3,P,3-Territory,,,HI TECH LABEL,HI TECH LABEL,710 FRANKLIN STREET,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,634 ",$0 ,"($1,634)",,,
AD0001817,BP0001722,P,P,P,D3,3-Territory,,,RYDER,RYDER,3500 W COUNTY RD 0 NS,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$10 ,$0 ,,,
AD0005855,BP0002076,P,P,D3,D3,3-Territory,,,SAGAMORE EXPRESS,SAGAMORE EXPRESS,1361 MCKINLEY,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$59 ,$569 ,($59),,,
AD0002224,BP0002129,P,P,P,D3,3-Territory,,,WAL MART #854,WAL MART #854,2460 EAST WABASH,FRANKFORT,46041,Clinton IN,,$100 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$184 ,$0 ,,,
AD0002438,BP0002343,P,P,P,D3,3-Territory,,,NTK PRECISION AXLE CORP,NTK PRECISION AXLE CORP,741 S COUNTY RD 200 WEST,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,140 ",$0 ,,,
AD0005832,BP0002875,P,P,D3,P,7-Territory,,,DONALDSON COMPANY INC,DONALDSON CO INC,3260 W STATE RD 28,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,918 ",$0 ,"($1,918)",,,
AD0007856,BP0003695,P,P,D3,P,3-Territory,,,WARFIELD ELECTRIC CO,WARFIELD ELECTRIC CO,175 INDUSTRY AVENUE,FRANKFORT,60423,Will IL,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$200 ,$0 ,($200),,,
AD0005996,BP0003745,P,P,P,P,3-Territory,,,T&T DISTILLERY INC,T&T DISTILLERY INC,359 N MAIN STREET,FRANKFORT,46041,Clinton IN,,$0 ,"$6,649 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0006198,BP0003852,P,P,P,D3,3-Territory,,,BULK TRANSFER INC,BULK TRANSFER INC,450 S PRAIRIE AVE,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$22 ,$0 ,,,
AD0006983,BP0004278,P,P,P,P,3-Territory,,,LEHNEN FURNITURE & MATTRESS INC,LEHNEN FURNITURE & MATTRESS INC,10 N MAIN STREET,FRANKFORT,46041,Clinton IN,,"$3,683 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0007194,BP0004393,P,P,P,D3,3-Territory,,,EL TOLIZMA AUTO SALES LLC,EL TOLIZMA AUTO SALES LLC,701 W WALNUT STREET,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$298 ,$0 ,,,
AD0007342,BP0004459,P,P,P,D3,3-Territory,,,MASBEZ LLC,MASBEZ LLC,509 W BARNER STREET,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$224 ,$0 ,,,
AD0008034,BP0004778,P,P,D3,P,3-Territory,,,JAMES RAMSEY,JAMES RAMSEY,3817 W CR500S,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,348 ",$0 ,"($1,348)",,,
AD0008068,BP0004795,P,P,D2,P,3-Territory,,,MOHLER FARMS,MOHLER FARMS,1929 W CR600N,FRANKFORT,46041,Clinton IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$62 ,$0 ,($62),,,
AD0008069,BP0004795,P,P,D2,P,3-Territory,,,MOHLER FARMS,MOHLER FARMS,2605 W CR550N,FRANKFORT,46041,Clinton IN,,$0 ,"$25,840 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$285 ,$0 ,($285),,,
AD0004430,BP0002303,C1,C1,C1,C1,5-Territory,,,BERRY PLASTICS,BERRY PLASTICS,1900 COMMERCE PKWY,FRANKLIN,46131,Johnson IN,,"$24,729 ",$0 ,$859 ,"$19,186 ","$20,045 ","$10,433 ",$0 ,"$30,477 ","$16,149 ","$12,940 ","$14,328 ",,,
AD0000376,BP0000281,C2,C2,C2,C2,4-Territory,,,HOVAIR,HOVAIR,211 PROVINCE ST,FRANKLIN,46131,Johnson IN,,$0 ,"$56,000 ",$0 ,"$29,321 ","$29,321 ","$3,545 ",$0 ,"$32,866 ","$54,087 ","$18,043 ","($21,221)",,,
AD0006056,BP0002302,C2,C2,C2,C2,4-Territory,,,DUAL TECH,DUAL TECH,301 BLUE CHIP COURT,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,"$2,152 ","$15,933 ","$18,085 ","$15,089 ",$0 ,"$33,174 ","$8,589 ","$12,871 ","$24,585 ",,,
AD0002397,BP0002302,D3,C2,C2,C2,4-Territory,,,DUAL TECH,DUAL TECH,PO BOX 462,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$58 ,$0 ,$58 ,$0 ,$0 ,$58 ,$0 ,$286 ,$58 ,,,
AD0004427,BP0002302,D3,C2,C2,C2,4-Territory,,,DUAL TECH,DUAL TECH,400 BLUE CHIP COURT,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$387 ,$387 ,$0 ,$0 ,$387 ,$0 ,"$1,195 ",$387 ,,,
AD0006361,BP0002302,D3,C2,C2,C2,4-Territory,,,DUAL TECH,DUAL TECH,351 BLUE CHIP COURT,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,"$7,267 ",$368 ,"$7,635 ",$0 ,$0 ,"$7,635 ","$12,384 ","$7,077 ","($4,750)",,,
AD0008086,BP0002302,D3,C2,C2,C2,4-Territory,,,DUAL TECH,DUAL TECH,2350 EARLYWOOD DR,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,024 ",$0 ,"$1,024 ","$6,921 ",$0 ,"($5,897)",,,
AD0008630,BP0002302,D3,C2,C2,C2,4-Territory,,,DUAL TECH,DUAL TECH,2075 EARLYWOOD DR,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,"$8,268 ",$0 ,"$8,268 ",$0 ,$0 ,"$8,268 ",,,
AD0004426,BP0002302,P,C2,C2,C2,4-Territory,,,DUAL TECH,DUAL TECH,203 EARLYWOOD DR,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$3,051 ","$3,021 ","($3,051)",,,
AD0006253,BP0002302,P,C2,C2,C2,4-Territory,,,DUAL TECH,DUAL TECH,2100 EARLYWOOD DRIVE,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$102 ,"$10,112 ",($102),,,
AD0000390,BP0000295,C3,C3,C3,C3,7-Territory,,,LOWES #2523,LOWES #2523,2219 N MORTON ST,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,"$37,514 ","$37,514 ",$0 ,$0 ,"$37,514 ","$21,896 ","$19,919 ","$15,618 ",,,
AD0005272,BP0001312,D3,C3,D2,P,7-Territory,,,"PRIDGEON & CLAY, INC","PRIDGEON & CLAY, INC",150 ARVIN RD,FRANKLIN,46131,Johnson IN,,"$14,302 ",$0 ,$0 ,"$4,831 ","$4,831 ",$0 ,$0 ,"$4,831 ",$123 ,$0 ,"$4,709 ",,,
AD0007873,BP0001312,D3,C3,D2,P,7-Territory,,,"PRIDGEON & CLAY, INC","PRIDGEON & CLAY, INC",1001 HURRICANE ROAD,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,"$3,381 ",$0 ,"$3,381 ","$1,544 ",$0 ,"$1,838 ",,,
AD0001612,BP0001517,C3,C3,C3,C2,4-Territory,,,84 LUMBER STORE NO. 0783,84 LUMBER,1850 N GRAHAM RD,FRANKLIN,46131,Johnson IN,,$300 ,$0 ,$0 ,"$31,814 ","$31,814 ",$0 ,$0 ,"$31,814 ","$62,016 ","$30,508 ","($30,202)",,,
AD0008349,BP0002251,C3,C3,D3,D3,2-Territory,,,AISIN WORLD CORP OF AMERICA,BASTIAN SOLUTIONS,187 BARTRAM PKWY,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,"$11,370 ",$0 ,"$11,370 ",$0 ,$0 ,"$11,370 ",,,
AD0007207,BP0002304,P,C3,A3,B3,2-Territory,,,ENERGIZER,STORAGE SOLUTIONS INC,190 Bartram Pkwy,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$11,688 ","$21,667 ","($11,688)",,,
AD0007243,BP0002304,P,C3,A3,B3,2-Territory,,,STORAGE SOLUTIONS INC,STORAGE SOLUTIONS INC,751 INTERNATIONAL DR,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$598 ,$0 ,,,
AD0007535,BP0003726,D3,C3,C3,C3,3-Territory,,,FRANKLIN SKATE CLUB,C.O.D.,2680 N MORTON ST,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$596 ,$0 ,$596 ,$0 ,$0 ,$596 ,$103 ,$0 ,$493 ,,,
AD0008723,BP0000166,D3,D3,D3,D3,1-Territory,,,PIPER WAREHOUSE,PIPER WAREHOUSE,500 Bartram Parkway,FRANKLIN,,,,$0 ,$0 ,$0 ,$86 ,$86 ,$0 ,$0 ,$86 ,$0 ,$0 ,$86 ,,,
AD0004636,BP0000435,D3,D3,P,D3,4-Territory,,,INDY TUBE FABRICATION LLC,INDY TUBE FABRICATION LLC,398 CINCINNATI ST,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,"$1,531 ","$1,531 ",$0 ,$0 ,"$1,531 ",$0 ,$306 ,"$1,531 ",,,
AD0004751,BP0000571,D3,D3,D3,P,4-Territory,,,JOHNSON COUNTY MAINTENANCE,JOHNSON COUNTY MAINTENANCE,1091 HOSPITAL RD,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$576 ,$576 ,$0 ,$0 ,$576 ,"$1,141 ",$0 ,($565),,,
AD0001857,BP0001762,D3,D3,P,D3,4-Territory,,,POWDER METAL TECHNICIANS,POWDER METAL TECHNICIANS,1565 GRAHAM ST,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,"$1,323 ","$1,323 ",$0 ,$0 ,"$1,323 ",$0 ,$0 ,"$1,323 ",,,
AD0004305,BP0002255,P,D3,D3,D3,7-Territory,,,MATERIAL HANDLING EXCHANG,MATERIAL HANDLING EXCHANG,1001 HURRICANE ST,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,126 ",$868 ,"($2,126)",,,
AD0005382,BP0002640,D3,D3,D3,D3,7-Territory,,,"AIRTOMIC, LLC","AIRTOMIC, LLC",75 LINVILLE WAY,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,"$3,101 ","$3,101 ",$0 ,$0 ,"$3,101 ","$1,799 ","$1,401 ","$1,302 ",,,
AD0002820,BP0002725,D3,D3,P,P,4-Territory,,,INNOVATIVE 3D MFG LLC,INNOVATIVE 3D MFG LLC,600 INTERNATIONAL DR,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$270 ,$270 ,$0 ,$0 ,$270 ,$0 ,$0 ,$270 ,,,
AD0002865,BP0002770,D3,D3,C3,C3,4-Territory,,,NITREX INC,NITREX INC,350 BLUE CHIP COURT,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$327 ,$327 ,$0 ,$0 ,$327 ,"$18,024 ","$26,257 ","($17,697)",,,
AD0008602,BP0002907,D3,D3,D3,D3,3-Territory,,,HUSTON ELECTRIC,HUSTON ELECTRIC INC,651 S MORTON,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,"$1,081 ","$1,081 ",$0 ,$0 ,"$1,081 ",$0 ,$0 ,"$1,081 ",,,
AD0006674,BP0004073,D3,D3,D3,D2,4-Territory,,,G&H ORTHODONTICS,G&H ORTHODONTICS,551 EARLYWOOD DRIVE,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,"$2,229 ","$2,229 ",$0 ,$0 ,"$2,229 ",$0 ,$66 ,"$2,229 ",,,
AD0006845,BP0004073,D3,D3,D3,D2,4-Territory,,,G&H ORTHODONTICS,G&H ORTHODONTICS,40 LINVILLE WAY,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$368 ,$558 ,$926 ,$0 ,$0 ,$926 ,"$2,071 ","$3,853 ","($1,145)",,,
AD0008457,BP0004968,D3,D3,P,P,1-Territory,,,STAKKD RACK LLC,STAKKD RACK LLC,551 EARLYWOOD DRIVE,FRANKLIN,46131,Johnson IN,,"$12,765 ",$0 ,$0 ,"$1,007 ","$1,007 ",$0 ,$0 ,"$1,007 ",$0 ,$0 ,"$1,007 ",,,
AD0008512,BP0004990,D3,D3,P,P,4-Territory,,,ORTHO AMERICA HOLDINGS LLC,ORTHO AMERICA HOLDINGS LLC,2165 EARLYWOOD DRIVE,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,"$2,948 ","$2,948 ",$0 ,$0 ,"$2,948 ",$0 ,$0 ,"$2,948 ",,,
AD0000326,BP0000231,P,P,D3,P,7-Territory,,,WAL MART #995,WAL MART #995,2125 N MORTON ST,FRANKLIN,46131,Johnson IN,,$100 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$387 ,$0 ,($387),,,
AD0001671,BP0001576,P,P,D3,P,4-Territory,,,JOHNSON MEMORIAL HOSPITAL,JOHNSON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,002 ",$0 ,"($2,002)",,,
AD0001710,BP0001615,P,P,D3,P,4-Territory,,,BRADLEY HUBLER CHEVROLET,BRADLEY HUBLER CHEVROLET,1550 N MORTON ST,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,167 ",$0 ,"($2,167)",,,
AD0001813,BP0001718,P,P,D3,P,4-Territory,,,NATURAL STONE CREATIONS,NATURAL STONE CREATIONS,500 NINTERNATIONAL DR,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,045 ",$0 ,"($2,045)",,,
AD0001922,BP0001827,P,P,P,D3,4-Territory,,,BURTON'S FLOORING CENTER,BURTON'S FLOORING CENTER,565 BANTA STE,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$183 ,$0 ,,,
AD0002677,BP0002582,P,P,P,D3,4-Territory,,,GRAYSON THERMAL,GRAYSON THERMAL,980 HURRICANE RD,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$58 ,$0 ,,,
AD0002705,BP0002610,P,P,P,D3,4-Territory,,,ON PACE CONSTRUCTION,ON PACE CONSTRUCTION,171 COMMERCE DR,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$365 ,$0 ,,,
AD0005329,BP0002610,P,P,P,D3,4-Territory,,,ON PACE CONSTRUCTION,ON PACE CONSTRUCTION,171 COMMERCE DR,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$247 ,$0 ,,,
AD0006106,BP0003808,P,P,D3,P,4-Territory,,,WINTERS HEATING AND COOLING LLC,WINTERS HEATING AND COOLING LLC,3065 RJ PKWY,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$739 ,$0 ,($739),,,
AD0006739,BP0004148,P,P,D3,D3,7-Territory,,,MORAN ENVIRONMENTAL RECOVERY LLC,MORAN ENVIRONMENTAL RECOVERY LLC,225 INDUSTRIAL DRIVE,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$4,360 ",$69 ,"($4,360)",,,
AD0006759,BP0004158,P,P,P,D3,4-Territory,,,AAS CARRIER INC,AAS CARRIER INC,809 OVERSTREET STREET,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$3,992 ",$0 ,,,
AD0006901,BP0004231,P,P,P,D3,4-Territory,,,B2S LIFE SCIENCES LLC,B2S LIFE SCIENCES LLC,97 E MONROE STREET,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$166 ,$0 ,,,
AD0007078,BP0004331,P,P,D3,D3,4-Territory,,,THOMAS OIL COMPANY,THOMAS OIL COMPANY,3070 RJ PARKWAY,FRANKLIN,46131,Johnson IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$463 ,"$1,122 ",($463),,,
AD0007327,BP0004451,P,P,P,P,7-Territory,,,TECHNICAL THREADS,TECHNICAL THREADS,2112 EARLY LANE,FRANKLIN,46131,Johnson IN,,$0 ,"$15,248 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0001191,BP0001096,P,C1,C1,C1,7-Territory,,,WAREHOUSE ASSOCIATES INC,WAREHOUSE ASSOCIATES INC,PO BOX 36,FRASER,48026,Macomb MI,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"($21,601)",$0 ,,,
AD0004191,BP0002624,P,C3,B2,B2,7-Territory,,,WIESE PLANNING & ENGR,"WIESE USA, INC",2725INDEPENDENCE DR,FT WAYNE,46808,Allen IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,785 ",$0 ,,,
AD0000402,BP0000307,P,P,P,D3,7-Territory,,,SUN EQUIPMENT INC,SUN EQUIPMENT INC,3517 CANTWELL BLVD,FT WAYNE,46814,Allen IN,,$0 ,"$28,350 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0007900,BP0004718,P,P,P,P,7-Territory,,,DOUG HOLESINGER,DOUG HOLESINGER,16640 SAND ROAD,FULTON,61252,Whiteside IL,,$0 ,"$19,891 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0005165,BP0000353,D3,A1,A1,A1,1-Territory,,,HERITAGE CRYSTAL CLEAN,HERITAGE CRYSTAL CLEAN,980 CLAYCRAFT RD,GAHANNA,43230,Franklin OH,,$0 ,$0 ,$0 ,$0 ,$0 ,"$7,104 ",$0 ,"$7,104 ","$1,480 ",$0 ,"$5,624 ",,,
