Ship to ID,Sold to ID,R12 Segment (Ship to ID),R12 Segment (Sold to ID),R13-24 Segment (Sold to ID),R25 - 36 Segment (Sold to ID),Sales Rep Name,Fleet Size,R12 Wallet Size (Aftermarket),Ship to Name,Sold to Name,Address,City,Zip Code,County State,HYG Preferred Brand,New Equip R36 Revenue,Used Equip R36 Revenue,Parts Revenue R12,Service Revenue R12 (Includes GM),Parts & Service Revenue R12,Rental Revenue R12,Allied Equipment Revenue R12,Revenue Rolling 12 Months - Aftermarket,Revenue Rolling 13 - 24 Months - Aftermarket,Revenue Rolling 25 - 36 Months - Aftermarket,Revevnue Rolling 25 -36 Months - AftermarketR12 Aftermarket Revenue Change,Dealer Branch,Industry Segment,Industry Description
AD0006892,BP0001016,P,C3,C3,D1,2-Territory,,,RUSH WAREHOUSING LLC,RUSH WAREHOUSING LLC,877 MILLER AVE,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$1515,$0,,,
AD0007047,BP0001016,P,C3,C3,D1,2-Territory,,,RUSH WAREHOUSING LLC,RUSH WAREHOUSING LLC,"101 MCKINLEY ST ""CABINET BARN""",SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$1192,$0,,,
AD0002517,BP0002422,C3,C3,C3,C3,4-Territory,,,THUNDERBIRD PLASTICS,THUNDERBIRD PLASTICS,2201 E MICHIGAN RD,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$1448,$1448,$37680,$0,$39128,$37686,$21371,$1442,,,
AD0004818,BP0002422,P,C3,C3,C3,4-Territory,,,THUNDERBIRD PLASTICS,THUNDERBIRD PLASTICS,612 BLANCHARD ST,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$1531,$0,($1531),,,
AD0004146,BP0002624,A1,C3,B2,B2,7-Territory,,,RYOBI DIE CASTING,"WIESE USA, INC",525 INDUSTRIAL PARK DRIVE,SHELBYVILLE,46176,Shelby IN,,$233459,$133499,$9327,$476287,$485614,$36367,$0,$521981,$1005,$3190,$520975,,,
AD0002297,BP0002624,D3,C3,B2,B2,7-Territory,,,RYOBI DIE CASTING,"WIESE USA, INC",800 MAUSOLEUM RD,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$3837,$3837,$0,$0,$3837,$553,$522,$3284,,,
AD0006478,BP0002624,P,C3,B2,B2,7-Territory,,,WIESE PLANNING & ENGR,"WIESE USA, INC",'@RYOBI    800 MAUSOLEUM RD,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$1138,$0,($1138),,,
AD0008254,BP0004383,C3,C3,D3,P,7-Territory,,,SHELBY COUNTY CO-OP,SHELBY COUNTY CO-OP,5961 EAST 200N,SHELBYVILLE,46176,Shelby IN,,$0,$0,$981,$11421,$12401,$0,$0,$12401,$0,$0,$12401,,,
AD0007168,BP0004383,D3,C3,D3,P,7-Territory,,,SHELBY COUNTY CO-OP,SHELBY COUNTY CO-OP,2350 E STATE ROAD 44,SHELBYVILLE,46176,Shelby IN,,$28890,$0,$150,$0,$150,$0,$0,$150,$79,$0,$71,,,
AD0004099,IB0000001,A1,C3,C3,C3,1-Territory,,,KNAUF INSULATION - PLANT 1,"TYNAN EQUIPMENT COMPANY, INC.",400 WALKER ST,SHELBYVILLE,46176,Shelby IN,,$1215530,$0,$24,$538027,$538052,$478131,$0,$1016183,$901297,$521282,$114885,,,
AD0004146,IB0000001,A1,C3,C3,C3,1-Territory,,,RYOBI DIE CASTING,"TYNAN EQUIPMENT COMPANY, INC.",525 INDUSTRIAL PARK DRIVE,SHELBYVILLE,46176,Shelby IN,,$233459,$133499,$9327,$476287,$485614,$36367,$0,$521981,$1005,$3190,$520975,,,
AD0008438,BP0001690,D1,D1,D1,D1,7-Territory,,,CITY ELECTRIC SUPPLY,CITY ELECTRIC SUPPLY,202 E BROADWAY,SHELBYVILLE,46176,Shelby IN,,$16264,$13375,$519,$0,$519,$0,$0,$519,$0,$0,$519,,,
AD0002288,BP0000089,P,D3,C3,P,7-Territory,,,KNAUF INSULATION,HYG FINANCIAL SERVICES,1 KNAUF DR,SHELBYVILLE,46176,Shelby IN,,$682367,$0,$0,($1642),($1642),$0,$0,($1642),$1148,$197451,($2790),,,
AD0000224,BP0000129,D3,D3,P,P,4-Territory,,,THERMO TRANSFER,THERMO TRANSFER,1601 MILLER AVE,SHELBYVILLE,46176,Shelby IN,,$2647,$0,$0,$0,$0,$1017,$0,$1017,$0,$0,$1017,,,
AD0000446,BP0000351,D3,D3,D3,D3,4-Territory,,,BREWER MACHINE & MFG INC,BREWER MACHINE & MFG INC,1501 MILLER AVE,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$881,$881,$0,$0,$881,$2110,$2262,($1229),,,
AD0004467,BP0002309,D3,D3,D3,D3,7-Territory,,,ONEAL STEEL INC,ONEAL STEEL INC,841 N MICHIGAN RD,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$8628,$8628,$0,$0,$8628,$7632,$3911,$996,,,
AD0005424,BP0002668,D3,D3,D3,C3,4-Territory,,,SQUARE 1 DESIGN & MFG,SPIDA USA LLC,1 CLARK RD,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$1070,$1070,$0,$0,$1070,$0,$0,$1070,,,
AD0002879,BP0002784,D3,D3,D2,D2,4-Territory,,,CAPITAL INDUSTRIES,CAPITAL INDUSTRIES,1677 W 400 N,SHELBYVILLE,46176,Shelby IN,,$5618,$0,$0,$2663,$2663,$0,$0,$2663,$5168,$6636,($2505),,,
AD0006710,BP0002784,D3,D3,D2,D2,4-Territory,,,CAPITAL INDUSTRIES,CAPITAL INDUSTRIES,4695 COUNTY RD 12W,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$204,$204,$0,$0,$204,$0,$98,$204,,,
AD0003371,BP0003274,D3,D3,D3,P,4-Territory,,,HUBLER FORD,HUBLER FORD,2605 E STATE ROAD 44,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$258,$258,$0,$0,$258,$293,$0,($35),,,
AD0006265,BP0003888,P,D3,D3,D3,4-Territory,,,"SHARES, INC","SHARES, INC",1611 S MILLER ST,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$805,$0,,,
AD0006392,BP0003888,P,D3,D3,D3,4-Territory,,,"SHARES, INC","SHARES, INC",832 ELISTON DR,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$4112,$0,,,
AD0007674,BP0004000,D3,D3,C3,C3,4-Territory,,,DUBOIS CHEMICAL,DUBOIS CHEMICAL,1329 W 400N,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$282,$282,$0,$0,$282,$0,$0,$282,,,
AD0007169,BP0004385,D3,D3,D3,P,4-Territory,,,KN PLATECH AMERICA CORPORATION,KN PLATECH AMERICA CORPORATION,1755 MCCALL DRIVE,SHELBYVILLE,46176,Shelby IN,,$61651,$0,$0,$807,$807,$0,$0,$807,$876,$0,($69),,,
AD0008465,BP0004971,D3,D3,P,P,7-Territory,,,DRILLING WORLD,DRILLING WORLD,860 ELSTON DRIVE,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$722,$0,$722,$0,$0,$722,,,
AD0000508,BP0000413,P,P,P,P,7-Territory,,,WAL MART #884,WAL MART #884,2500 PROGRESS PARKWAY,SHELBYVILLE,46176,Shelby IN,,$100,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0000677,BP0000582,P,P,P,D3,7-Territory,,,INDIANA GRAND CASINO,INDIANA GRAND CASINO,4300 N MICHIGAN RD,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$2511,$0,,,
AD0000942,BP0000847,P,P,D3,D1,4-Territory,,,SHELBYVILLE CENTRAL SCHOOLS,SHELBYVILLE CENTRAL SCHOOLS,803 ST JOSEPH ST,SHELBYVILLE,46176,Shelby IN,,$0,$19640,$0,$0,$0,$0,$0,$0,$928,$2393,($928),,,
AD0001272,BP0001177,P,P,P,P,4-Territory,,,SHELBY MATERIALS,SHELBY MATERIALS,PO BOX 280,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,($29),$0,,,
AD0002628,BP0002533,P,P,P,D3,4-Territory,,,PENSKE LOGISTICS,PENSKE LOGISTICS,4301 N 125 WEST,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$7852,$0,,,
AD0002759,BP0002664,P,P,D3,P,4-Territory,,,NEW IMAGE MIXERS LLC,NEW IMAGE MIXERS LLC,701 HODELL ST #101,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$105,$0,($105),,,
AD0003681,BP0003584,P,P,P,P,4-Territory,,,SHELBYVILLE AUTO PARTS,SHELBYVILLE AUTO PARTS,1045 N MICHIGAN RD,SHELBYVILLE,46176,Shelby IN,,$0,$1904,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0006277,BP0003896,P,P,P,D3,4-Territory,,,PHELPS AUTO SALES INC,PHELPS AUTO SALES INC,513 E HENDRICKS STREET,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$266,$0,,,
AD0006621,BP0004093,P,P,P,D3,4-Territory,,,OLD HICKORY FURNITURE COMPANY INC,OLD HICKORY FURNITURE COMPANY INC,403 S NOBLE STREET,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$174,$0,,,
AD0007039,BP0004311,P,P,P,D3,4-Territory,,,CHRISTIAN ELECTRIC LLC,CHRISTIAN ELECTRIC LLC,318 E BROADWAY STREET,SHELBYVILLE,46126,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$133,$0,,,
AD0007596,BP0004572,P,P,D3,P,4-Territory,,,BRATTAIN AND SON WELDING LLC,BRATTAIN AND SON WELDING LLC,44 4TH STREET,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$1263,$0,($1263),,,
AD0007784,BP0004656,P,P,D3,P,4-Territory,,,CUSTOM MACHINING,CUSTOM MACHINING,1204 HALE ROAD,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$2555,$0,($2555),,,
AD0008533,BP0005002,P,P,P,P,4-Territory,,,SHELBY COUNTY RECYCLING DISTRICT,SHELBY COUNTY RECYCLING DISTRICT,PO BOX 1073,SHELBYVILLE,46176,Shelby IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0008534,BP0005002,P,P,P,P,4-Territory,,,SHELBY COUNTY RECYCLING DISTRICT,SHELBY COUNTY RECYCLING DISTRICT,1316 N MICHIGAN ROAD,SHELBYVILLE,46176,Shelby IN,,$0,$18750,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0007594,BP0004571,D3,D3,P,P,2-Territory,,,BLUEBIRD FENCE,BLUEBIRD FENCE,3934 WEST SR 47,SHERIDAN,46069,Hamilton IN,,$0,$25950,$0,$1903,$1903,$0,$0,$1903,$0,$0,$1903,,,
AD0004492,BP0000353,C3,A1,A1,A1,1-Territory,,,HERITAGE CRYSTAL CLEAN,HERITAGE CRYSTAL CLEAN,3450 HOLLYWOOD AVE,SHREVEPORT,71109,Caddo LA,,$0,$0,$38215,$0,$38215,$0,$0,$38215,$49559,$38694,($11344),,,
AD0006995,BP0004284,P,P,P,P,7-Territory,,,KISER AG CO,KISER AG CO,101 PINE STREET,SILVER LAKE,66539,Shawnee KS,,$22254,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0005175,BP0000353,D3,A1,A1,A1,1-Territory,,,HERITAGE CRYSTAL CLEAN,HERITAGE CRYSTAL CLEAN,3606 W TICKMAN STREET,SIOUX FALLS,57107,Minnehaha SD,,$0,$0,$0,$0,$0,$1946,$0,$1946,$0,$0,$1946,,,
AD0008031,BP0004776,C3,D3,D3,P,7-Territory,,,#10 RELOGISTICS/CVS,RELOGISTICS SERVICES LLC,322 REVCO ROAD,SOMERSET,15501,Somerset PA,,$0,$0,$0,$1345,$1345,$9622,$0,$10967,$3701,$0,$7267,,,
AD0008031,BP0002676,C3,P,D3,D3,7-Territory,,,#10 RELOGISTICS/CVS,AVID PALLET SERVICES LLC,322 REVCO ROAD,SOMERSET,15501,Somerset PA,,$0,$0,$0,$1345,$1345,$9622,$0,$10967,$3701,$0,$7267,,,
AD0004744,BP0002382,P,P,P,D3,7-Territory,,,MORRISON INDUSTRIAL EQUIP,MORRISON INDUSTRIAL EQUIP,2505 N FOUNDATION DR,SOUTH BEND,46628,St. Joseph IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$238,$0,,,
AD0007349,BP0004462,P,P,C3,P,7-Territory,,,ECO MATERIAL TECHNOLOGIES INC,ECO MATERIAL TECHNOLOGIES INC,10701 SOUTH RIVER FRONT PARKWA,SOUTH JORDAN,84095,Salt Lake UT,,$0,$0,$0,$0,$0,($9500),$0,($9500),$0,$0,($9500),,,
AD0002910,BP0002815,P,P,P,B2,7-Territory,,,IAC,IAC,PO BOX 50,SOUTHFIELD,48037,Oakland MI,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$25,$0,,,
AD0001380,BP0001285,P,P,P,D3,1-Territory,,,DALLARA LLC,DALLARA LLC,1201 MAIN ST,SPEEDWAY,46224,Marion IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$67,$0,,,
AD0001930,BP0001835,P,P,D3,P,1-Territory,,,SPEEDWAY INDOOR KARTING,SPEEDWAY INDOOR KARTING,1067 MAIN ST,SPEEDWAY,46224,Marion IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0007306,BP0003928,P,P,P,D3,4-Territory,,,BIG WOODS RESTAURANT,HARD TRUTH DISTILLING COMPANY,1002 N Main St,SPEEDWAY,46224,Marion IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$400,$0,,,
AD0007546,BP0003993,P,P,D3,D3,7-Territory,,,BIGRENTZ,BIGRENTZ,6129 CRAWFORDSVILLE RD,SPEEDWAY,46224,Marion IN,,$0,$0,$0,$0,$0,$0,$0,$0,$1270,$0,($1270),,,
AD0005258,BP0002572,D3,C3,C3,C1,5-Territory,,,COOK,COOK SHARED SERVICES #6380,1100 MORGAN ST,SPENCER,47460,Owen IN,,$6528,$0,$0,$7052,$7052,$0,$0,$7052,$1400,$3045,$5652,,,
AD0002064,BP0001969,D3,D3,P,P,5-Territory,,,STELLO PRODUCTS,STELLO PRODUCTS,840 W HILLSIDE,SPENCER,47460,Owen IN,,$0,$5698,$0,$706,$706,$0,$0,$706,$0,$0,$706,,,
AD0002921,BP0002826,D3,D3,D2,D2,5-Territory,,,INDIANA HARDWOOD,INDIANA HARDWOOD,4341 N US HWY 231,SPENCER,47460,Owen IN,,$19223,$0,$886,$0,$886,$0,$0,$886,$244,$72,$643,,,
AD0006589,BP0004075,D3,D3,D3,D2,5-Territory,,,INDIANA CAST STONE COMPANY,INDIANA CAST STONE COMPANY,650 W MARKET STREET,SPENCER,47460,Owen IN,,$49198,$0,$0,$2113,$2113,$0,$0,$2113,$594,$1012,$1520,,,
AD0004803,BP0002417,D3,C1,C1,C1,7-Territory,,,DR PEPPER SNAPPLE GROUP,DR PEPPER SNAPPLE GROUP,6083 S STATE RD 3,SPICELAND,47385,Henry IN,,$0,$0,$0,$3267,$3267,$0,$0,$3267,$4477,$3756,($1210),,,
AD0004074,BP0000045,D3,D3,D3,D3,2-Territory,,,SPICELAND WOOD PRODUCTS,SPICELAND WOOD PRODUCTS,609 S PEARL ST,SPICELAND,47385,Henry IN,,$0,$0,$4,$1398,$1402,$0,$0,$1402,$1569,$959,($167),,,
AD0002612,BP0002517,D3,D3,D3,D3,2-Territory,,,SPLASH TRANSPORT,SPLASH TRANSPORT,6083 S STATE RD #3,SPICELAND,47385,Henry IN,,$0,$0,$0,$0,$0,$2012,$0,$2012,$160,$83,$1852,,,
AD0007452,BP0004509,P,P,P,P,7-Territory,,,ROGER WRIGHT,ROGER WRIGHT,1466 E BLEE ROAD,SPRINGFIELD,45502,Clark OH,,$0,$19626,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0004539,BP0000353,D3,A1,A1,A1,1-Territory,,,HERITAGE CRYSTAL CLEAN,HERITAGE CRYSTAL CLEAN,320 SCROGGINS RD,SPRINGTOWN,76082,Parker TX,,$0,$0,$0,$0,$0,$1091,$0,$1091,$0,$0,$1091,,,
AD0002719,BP0002624,C3,C3,B2,B2,7-Territory,,,"WIESE USA, INC","WIESE USA, INC",PO BOX 60106,ST LOUIS,63160,St. Louis MO,,$0,$0,$22411,$0,$22411,$0,$0,$22411,$8097,$6242,$14313,,,
AD0004533,BP0000353,D3,A1,A1,A1,1-Territory,,,HERITAGE CRYSTAL CLEAN,HERITAGE CRYSTAL CLEAN,800 TRANSFER RD,ST PAUL,55114,Ramsey MN,,$0,$0,$774,$0,$774,$6608,$0,$7382,$1377,$0,$6005,,,
AD0004522,BP0000353,D3,A1,A1,A1,1-Territory,,,HERITAGE CRYSTAL CLEAN,HERITAGE CRYSTAL CLEAN,114 TRADE CENTER DR,ST PETERS,63376,St. Charles MO,,$0,$0,$0,$0,$0,$6608,$0,$6608,$1377,$0,$5232,,,
AD0007014,BP0004297,P,P,P,P,7-Territory,,,FERGUS FARMS LLC,FERGUS FARMS LLC,11153 MCKEOGHAN ROAD,ST. CHARLES,48655,Saginaw MI,,$22254,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0002312,BP0002217,D3,D3,D3,D3,7-Territory,,,VULCRAFT DIV OF NUCOR CORP,VULCRAFT DIV OF NUCOR CORP,PO BOX 1000,ST. JOE,46785,DeKalb IN,,$0,$0,$1977,$0,$1977,$0,$0,$1977,$0,$1098,$1977,,,
AD0004182,BP0002217,D3,D3,D3,D3,7-Territory,,,VULCRAFT,VULCRAFT DIV OF NUCOR CORP,6610 COUNTY RD 60,ST. JOE,46785,DeKalb IN,,$44589,$0,$1860,$0,$1860,$0,$0,$1860,$1619,$1218,$241,,,
AD0007781,BP0004655,P,P,P,P,7-Territory,,,CAFE CONTINENTAL LLC,CAFE CONTINENTAL LLC,35710 MOUND ROAD,STERLING HEIGHTS,48310,Macomb MI,,$16675,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0001927,BP0001832,P,P,P,D3,6-Territory,,,DAN PACE REAL ESTATE INVESTMENTE,DAN PACE REAL ESTATE INVESTMENTE,7796 S COUNTY RD350W,STILESVILLE,46180,Hendricks IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$743,$0,,,
AD0005999,BP0003747,P,P,P,P,7-Territory,,,A1 MACHINERY,A1 MACHINERY,3225 CH. DE L'INDUSTRIES,ST-MATHIEU-DE-BELOEIL,J3G0J,,,$0,$550,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0002877,BP0002782,P,A1,A1,A1,4-Territory,,,MACTAC CORPORATION,MACTAC CORPORATION,4560 DARROW RD,STOW,44224,Summit OH,,$0,$0,$0,$0,$0,$0,$0,$0,$1622,$2039,($1622),,,
AD0008418,BP0004952,P,P,P,P,7-Territory,,,KEN MAIER INC,KEN MAIER INC,612 E 22ND,STUTTGART,72160,Arkansas AR,,$32357,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0007041,BP0004312,P,P,P,P,7-Territory,,,HD SEED,HD SEED,428 CENTER ROAD,SUBLETTE,61367,Lee IL,,$22735,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0005661,BP0002806,B2,A1,A1,B1,5-Territory,,,ALLOMATIC/RAYBESTOS POWE,ALLOMATIC/RAYBESTOS POWE,609 E CHANEY ST,SULLIVAN,47882,Sullivan IN,,$18932,$0,$0,$8985,$8985,$135414,$0,$144399,$178480,$141990,($34081),,,
AD0005659,BP0002806,C2,A1,A1,B1,5-Territory,,,ALLOMATIC/RAYBESTOS POWERTRAIN,ALLOMATIC/RAYBESTOS POWE,110 INDUSTRIAL DR,SULLIVAN,47882,Sullivan IN,,$0,$0,$1128,$8788,$9916,$27425,$0,$37341,$43495,$43418,($6154),,,
AD0002756,BP0002661,D3,D3,D3,P,5-Territory,,,ADVANCED POWERTRAIN LLC,ADVANCED POWERTRAIN LLC,112 N CROSS STREET,SULLIVAN,47882,Sullivan IN,,$0,$0,$0,$3796,$3796,$0,$0,$3796,$59,$0,$3738,,,
AD0001027,BP0000932,P,P,D3,P,5-Territory,,,D & K ENTERPRISES,D & K ENTERPRISES,2437 N SECTION ST,SULLIVAN,47882,Sullivan IN,,$0,$0,$0,$0,$0,$0,$0,$0,$642,$0,($642),,,
AD0006697,BP0004130,P,P,P,D3,5-Territory,,,SULLIVAN COUNTY RECYCLING CENTER,SULLIVAN COUNTY RECYCLING CENTER,321 SOUTH BROAD STREET,SULLIVAN,47882,Sullivan IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$3937,$0,,,
AD0008162,BP0004843,P,P,P,P,5-Territory,,,LAKE GLENDORA TEST FACILITY,SCIENCE APPLICATIONS INTERNATIONAL,2588 E CR 300N,SULLIVAN,47882,Sullivan IN,,$5389,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0004163,BP0000110,D3,D3,D3,D3,2-Territory,,,R&R ENGINEERING,R&R ENGINEERING,801 S MAIN ST,SUMMITVILLE,46070,Madison IN,,$0,$0,$0,$325,$325,$0,$0,$325,$1978,$2234,($1653),,,
AD0000205,BP0000110,P,D3,D3,D3,2-Territory,,,R&R ENGINEERING,R&R ENGINEERING,PO BOX 428,SUMMITVILLE,46070,Madison IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$654,$0,,,
AD0000812,BP0000717,D3,D3,P,P,2-Territory,,,HOWELL FARMS,HOWELL FARMS,16178 N 300 E,SUMMITVILLE,46070,Madison IN,,$0,$0,$0,$1074,$1074,$0,$0,$1074,$0,$0,$1074,,,
AD0008121,BP0001033,P,D3,D3,D3,5-Territory,,,MILLERS AG REPAIR,INDUSTRIAL TECH SERVICE,11973 ST RD 48,SUNMAN,47041,Ripley IN,,$0,$0,$0,$0,$0,$0,$0,$0,$97,$0,($97),,,
AD0002068,BP0001973,P,P,D3,P,5-Territory,,,FLOORING AMERICA,FLOORING AMERICA,8037 W STATE RD 54,SWITZ CITY,47465,Greene IN,,$0,$0,$0,$0,$0,$0,$0,$0,$315,$0,($315),,,
AD0007852,BP0004698,P,P,P,P,7-Territory,,,INDOT TELL CITY-VINCENNES,INDOT VINCENNES,15077 OLD SR 37,TELL CITY,47586,Perry IN,,$54875,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0002521,BP0002426,C3,C3,D3,D2,1-Territory,,,"VIANT MEDICAL, LLC","VIANT MEDICAL, LLC",1501 W FOUNTAINHEAD PARKWAY,TEMPE,85282,Maricopa AZ,,$0,$0,$0,$1351,$1351,$15515,$0,$16866,$5175,$3463,$11690,,,
AD0000005,BP0002806,B3,A1,A1,B1,5-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",ALLOMATIC/RAYBESTOS POWE,1357 ABERDEEN AVENUE,TERRE HAUTE,47804,Vigo IN,,$0,$0,$0,$126978,$126978,$0,$0,$126978,$55178,$81103,$71800,,,
AD0000005,BP0002836,B3,A1,A1,A1,5-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",TAGHLEEF INDUSTRIES INC,1357 ABERDEEN AVENUE,TERRE HAUTE,47804,Vigo IN,,$0,$0,$0,$126978,$126978,$0,$0,$126978,$55178,$81103,$71800,,,
AD0005740,BP0002836,C2,A1,A1,A1,5-Territory,,,TAGHLEEF INDUSTRIES INC,TAGHLEEF INDUSTRIES INC,425 BROWN AVE,TERRE HAUTE,47803,Vigo IN,,$71808,$0,$0,$16057,$16057,$51170,$0,$67227,$64697,$44420,$2530,,,
AD0005753,BP0002836,P,A1,A1,A1,5-Territory,,,TAGHLEEF INDUSTRIES INC DISTRIBUTIO,TAGHLEEF INDUSTRIES INC,1171 EAST CRAWFORD ST,TERRE HAUTE,47807,Vigo IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$3596,$0,,,
AD0000005,BP0002842,B3,A1,A1,C1,5-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",ADVANCED DRAINAGE SYSTEM,1357 ABERDEEN AVENUE,TERRE HAUTE,47804,Vigo IN,,$0,$0,$0,$126978,$126978,$0,$0,$126978,$55178,$81103,$71800,,,
AD0000005,BP0001886,B3,A2,A1,A1,5-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",HEARTHSIDE FOOD SOLUTIONS,1357 ABERDEEN AVENUE,TERRE HAUTE,47804,Vigo IN,,$0,$0,$0,$126978,$126978,$0,$0,$126978,$55178,$81103,$71800,,,
AD0000005,BP0002820,B3,A2,A2,A2,5-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",HEARTLAND AUTOMOTIVE,1357 ABERDEEN AVENUE,TERRE HAUTE,47804,Vigo IN,,$0,$0,$0,$126978,$126978,$0,$0,$126978,$55178,$81103,$71800,,,
AD0000005,BP0002869,B3,A2,A1,B1,5-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",BANJO INDUSTRIES,1357 ABERDEEN AVENUE,TERRE HAUTE,47804,Vigo IN,,$0,$0,$0,$126978,$126978,$0,$0,$126978,$55178,$81103,$71800,,,
AD0000005,BP0001985,B3,B1,B1,C1,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",SCOTT PET PRODUCTS,1357 ABERDEEN AVENUE,TERRE HAUTE,47804,Vigo IN,,$0,$0,$0,$126978,$126978,$0,$0,$126978,$55178,$81103,$71800,,,
AD0002644,BP0002549,B1,B1,B1,C1,5-Territory,,,"GEON Performance Solutions, LLC","GEON Performance Solutions, LLC",3100 N 35TH ST,TERRE HAUTE,47804,Vigo IN,,$843184,$0,$2245,$60765,$63010,$28019,$0,$91029,$57398,$17505,$33631,,,
AD0000005,BP0002549,B3,B1,B1,C1,5-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.","GEON Performance Solutions, LLC",1357 ABERDEEN AVENUE,TERRE HAUTE,47804,Vigo IN,,$0,$0,$0,$126978,$126978,$0,$0,$126978,$55178,$81103,$71800,,,
AD0005770,BP0002549,C2,B1,B1,C1,5-Territory,,,POLYONE CORPORATION,"GEON Performance Solutions, LLC",3915 FIRST PARK WAY,TERRE HAUTE,47804,Vigo IN,,$0,$0,$1017,$8155,$9172,$29192,$0,$38364,$36947,$21026,$1417,,,
AD0005202,BP0002549,C3,B1,B1,C1,5-Territory,,,POLY ONE CORP,"GEON Performance Solutions, LLC",3100 N 35TH ST,TERRE HAUTE,47804,Vigo IN,,$0,$0,$0,$13811,$13811,$0,$0,$13811,$6715,$13520,$7096,,,
AD0000005,BP0002807,B3,B1,B1,B1,5-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",AMPACET CORPORATION,1357 ABERDEEN AVENUE,TERRE HAUTE,47804,Vigo IN,,$0,$0,$0,$126978,$126978,$0,$0,$126978,$55178,$81103,$71800,,,
AD0005662,BP0002807,C1,B1,B1,B1,5-Territory,,,AMPACET CORPORATION,AMPACET CORPORATION,3701 N FRUITRIDGE AVE,TERRE HAUTE,47804,Vigo IN,,$739365,$0,$6478,$13219,$19697,$30217,$0,$49914,$91441,$65957,($41526),,,
